Torre,Fecha Hora,Profundidad [ft],Posicion Bloque [ft],Velocidad Bloque [ft/min],Carga Gancho [Klbs],Torque Llave Hid. max [lb-ft],Caudal [bbls/min],Presion Bomba [psi],RPM [rpm],Torque [lbs-ft],Peso Sobre Broca [Klbs],Strokes por minuto [spm],Contador Tuberia [Tubos]
SKAN-111,2026-04-09 07:58:14,1051.61,3.65,5.96,6.64,0,0,12.52,0,-4.27,0.0,0,35
SKAN-111,2026-04-09 07:58:18,1051.61,3.45,17.06,5.8,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:22,1051.61,9.75,71.88,5.09,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:58:26,1051.61,20.47,125.77,4.88,0,0,11.26,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:30,1051.61,30.67,141.18,5.94,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:34,1051.61,31.4,28.32,6.05,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:58:39,1051.61,31.4,0.0,5.95,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:43,1051.61,31.4,0.0,5.97,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:58:47,1051.61,31.4,0.0,5.97,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:51,1051.61,31.4,0.0,5.95,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:55,1051.61,30.81,3.33,6.15,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:58:59,1051.61,30.29,10.41,5.8,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:03,1051.61,30.29,0.0,5.83,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:07,1051.61,30.29,0.0,5.84,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:11,1051.61,30.29,0.0,5.69,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:59:15,1051.61,30.29,0.0,5.69,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:59:20,1051.61,30.29,0.0,5.69,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:59:24,1051.61,30.29,0.0,5.83,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:59:28,1051.61,30.29,0.0,5.69,0,0,11.89,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:59:32,1051.61,30.29,0.0,5.84,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:36,1051.61,30.29,0.0,5.78,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:40,1051.61,30.29,0.0,5.78,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 07:59:44,1051.61,30.29,0.0,5.88,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:48,1051.61,30.29,0.0,5.66,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:52,1051.61,30.29,0.0,5.78,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 07:59:56,1051.61,30.29,0.0,5.81,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:01,1051.61,30.29,0.0,5.94,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:05,1051.61,30.29,0.0,5.71,0,0,11.89,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:09,1051.61,30.29,0.0,5.7,1766,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:13,1051.61,30.29,0.0,5.87,2192,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:00:17,1051.61,30.29,0.0,5.73,2523,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:21,1051.61,30.29,0.0,5.77,2691,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:00:25,1051.61,30.29,0.0,5.7,3137,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:00:29,1051.61,30.29,0.0,5.78,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:33,1051.61,30.29,0.0,5.69,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:38,1051.61,30.29,0.0,5.77,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:42,1051.61,30.29,0.0,5.71,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:46,1051.61,30.85,3.75,5.16,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:50,1051.02,31.92,15.83,21.63,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:54,1051.13,31.79,1.25,21.48,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:00:58,1051.13,31.79,0.0,21.84,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:01:02,1052.41,30.29,12.49,22.82,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:01:06,1055.15,27.72,29.99,22.05,3293,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:01:10,1057.55,24.77,37.07,22.29,3293,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:14,1060.01,22.9,28.32,22.5,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:19,1060.01,22.9,0.0,22.13,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:23,1060.01,22.9,0.0,22.22,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:27,1060.01,22.9,0.0,22.3,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:31,1060.01,22.9,0.0,22.09,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:01:35,1060.01,22.9,0.0,22.36,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:39,1060.01,22.9,0.0,22.29,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:01:43,1060.01,22.9,0.0,22.29,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:47,1060.01,22.9,0.0,22.23,0,0,12.52,0,-2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:51,1060.01,22.9,0.0,22.36,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:01:55,1060.01,22.9,0.0,22.29,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:02:00,1060.01,22.9,0.0,22.16,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:04,1060.01,22.9,0.0,22.29,0,0,12.52,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:02:08,1060.01,22.66,0.0,22.29,0,0,12.52,0,4.27,0.0,0,35
SKAN-111,2026-04-09 08:02:12,1061.71,21.2,20.41,22.22,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:16,1061.75,20.64,1.67,22.34,0,0,12.52,0,4.27,0.0,0,35
SKAN-111,2026-04-09 08:02:20,1064.63,17.83,34.98,22.58,0,0,12.52,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:24,1067.85,14.88,37.48,22.5,0,0,11.89,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:02:28,1070.28,12.04,37.48,22.65,0,0,12.2,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:32,1071.46,11.45,16.66,22.59,0,0,12.2,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:36,1071.46,11.45,0.0,22.64,0,0,12.2,0,4.27,0.0,0,35
SKAN-111,2026-04-09 08:02:41,1071.46,11.45,0.0,22.65,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:45,1071.46,11.45,0.0,22.62,0,0,12.83,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:02:49,1071.46,11.45,0.0,22.66,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:02:53,1071.46,11.45,0.0,22.68,0,0,12.83,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:02:57,1071.46,11.45,0.0,22.62,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:01,1071.46,11.45,0.0,22.65,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:05,1071.46,11.45,0.0,22.65,0,0,12.83,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:03:09,1071.46,11.45,0.0,22.65,0,0,12.83,0,6.4,0.0,0,35
SKAN-111,2026-04-09 08:03:13,1071.46,11.45,0.0,22.64,0,0,12.83,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:03:17,1071.46,11.45,0.0,22.61,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:22,1071.46,11.45,0.0,22.62,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:26,1071.46,11.45,0.0,22.61,0,0,12.2,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:30,1071.46,11.45,0.0,22.62,0,0,12.83,0,0.0,0.0,0,35
SKAN-111,2026-04-09 08:03:34,1071.46,11.45,0.0,22.59,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:38,1071.46,11.45,0.0,22.64,0,0,12.2,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:42,1071.46,11.45,0.0,22.59,0,0,12.2,0,4.27,0.0,0,35
SKAN-111,2026-04-09 08:03:46,1072.57,9.82,17.08,22.65,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:50,1075.73,6.94,36.23,22.83,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:54,1078.06,4.1,36.23,22.84,0,0,12.2,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:03:59,1080.94,1.64,33.86,22.82,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:04:03,1081.72,1.19,10.86,22.64,0,0,12.83,0,4.27,0.0,0,35
SKAN-111,2026-04-09 08:04:07,1081.72,1.19,0.0,22.64,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:04:11,1081.72,1.19,0.0,22.72,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:04:15,1082.24,0.42,9.3,5.84,0,0,12.83,0,4.27,0.0,0,35
SKAN-111,2026-04-09 08:04:19,1082.24,0.42,2.33,6.32,0,0,12.83,0,2.13,0.0,0,35
SKAN-111,2026-04-09 08:04:23,1082.24,0.42,0.0,6.3,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:04:27,1082.24,0.42,0.0,6.15,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:04:31,1082.24,0.42,0.0,6.08,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:04:35,1082.24,0.42,0.0,6.2,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:04:40,1082.24,0.42,0.0,6.18,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:04:44,1082.24,0.42,0.0,6.25,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:04:48,1082.24,0.42,0.0,6.23,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:04:52,1082.24,0.42,0.0,6.23,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:04:56,1082.24,0.42,0.0,6.19,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:05:00,1082.24,0.42,0.0,6.22,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:04,1082.24,0.42,0.0,6.2,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:08,1082.24,0.42,0.0,6.22,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:05:12,1082.24,0.42,0.0,6.29,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:05:16,1082.24,0.42,0.0,6.25,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:05:21,1082.24,0.42,0.0,6.26,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:25,1082.24,0.42,0.0,6.25,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:29,1082.24,0.42,0.0,6.25,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:05:33,1082.24,0.42,0.0,6.18,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:37,1082.24,0.42,0.0,6.16,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:41,1082.24,0.42,0.0,6.19,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:05:45,1082.24,0.42,0.0,6.18,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:49,1082.24,0.42,0.0,6.18,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:05:53,1082.24,0.42,0.0,6.18,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:05:58,1082.24,0.42,0.0,6.16,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:02,1082.24,0.42,0.0,6.15,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:06:06,1082.24,0.42,0.0,6.19,0,0,12.83,0,0.0,0.0,0,36
SKAN-111,2026-04-09 08:06:10,1082.24,0.42,0.0,6.16,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:14,1082.24,0.42,0.0,6.19,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:06:18,1082.24,0.42,0.0,6.22,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:06:22,1082.24,0.42,0.0,6.2,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:26,1082.24,0.42,0.0,6.2,0,0,13.45,0,0.0,0.0,0,36
SKAN-111,2026-04-09 08:06:30,1082.24,0.42,0.0,6.23,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:34,1082.24,0.42,0.0,6.19,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:39,1082.24,0.42,0.0,6.22,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:43,1082.24,0.42,0.0,6.18,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:06:47,1082.24,0.42,0.0,6.19,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:51,1082.24,0.42,0.0,6.22,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:06:55,1082.24,0.42,0.0,6.2,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:06:59,1082.24,0.42,0.0,6.23,0,0,13.45,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:07:03,1082.24,0.42,0.0,6.22,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:07:07,1082.24,0.42,0.0,6.2,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:07:11,1082.24,0.42,0.0,6.16,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:07:15,1082.24,0.42,0.0,6.22,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:07:20,1082.24,0.42,0.0,6.16,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:07:24,1082.24,0.42,0.0,6.18,0,0,12.83,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:07:28,1082.24,0.42,0.0,6.13,0,0,12.83,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:07:32,1082.24,0.42,0.0,6.15,0,0,12.83,0,0.0,0.0,0,36
SKAN-111,2026-04-09 08:07:36,1082.24,0.42,0.0,6.15,0,0,12.52,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:07:40,1082.24,0.42,0.0,6.13,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:07:44,1082.24,0.42,0.0,6.15,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:07:48,1082.24,0.42,0.0,6.11,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:07:52,1082.24,0.42,0.0,6.16,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:07:56,1082.24,0.42,0.0,6.18,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:08:01,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:05,1082.24,0.42,0.0,6.13,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:08:09,1082.24,0.42,0.0,6.2,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:08:13,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:17,1082.24,0.42,0.0,6.16,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:08:21,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:25,1082.24,0.42,0.0,6.2,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:29,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:33,1082.24,0.42,0.0,6.2,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:08:37,1082.24,0.42,0.0,6.2,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:08:42,1082.24,0.42,0.0,6.22,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:46,1082.24,0.42,0.0,6.25,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:08:50,1082.24,0.42,0.0,6.2,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:08:54,1082.24,0.42,0.0,6.15,0,0,13.14,0,2.13,0.0,0,36
SKAN-111,2026-04-09 08:08:58,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:02,1082.24,0.42,0.0,6.19,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:06,1082.24,0.42,0.0,6.19,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:10,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:14,1082.24,0.42,0.0,6.15,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:09:19,1082.24,0.42,0.0,6.22,0,0,13.77,0,4.27,0.0,0,36
SKAN-111,2026-04-09 08:09:23,1082.24,0.42,0.0,6.18,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:27,1082.24,0.42,0.0,6.19,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:31,1082.24,0.42,0.0,6.15,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:35,1082.24,0.42,0.0,6.2,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:39,1082.24,0.42,0.0,6.19,0,0,12.83,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:09:43,1082.24,0.42,0.0,6.22,0,0,13.45,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:09:47,1082.24,0.42,0.0,6.19,0,0,13.45,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:09:51,1082.24,0.42,0.0,6.13,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:09:56,1082.24,0.42,0.0,6.18,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:10:00,1082.24,0.42,0.0,6.15,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:04,1082.24,0.42,0.0,6.16,0,0,12.83,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:10:08,1082.24,0.42,0.0,6.16,0,0,12.83,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:10:12,1082.24,0.42,0.0,6.16,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:16,1082.24,0.42,0.0,6.19,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:20,1082.24,0.42,0.0,6.23,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:24,1082.24,0.42,0.0,6.23,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:28,1082.24,0.42,0.0,6.2,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:32,1082.24,0.42,0.0,6.25,0,0,13.45,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:10:37,1082.24,0.42,0.0,6.22,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:41,1082.24,0.42,0.0,6.29,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:10:45,1082.24,0.42,0.0,6.25,0,0,12.52,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:10:49,1082.24,0.42,0.0,6.23,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 08:10:53,1082.24,0.42,0.0,6.23,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:10:57,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:11:01,1082.24,0.42,0.0,6.22,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:11:05,1082.24,0.42,0.0,6.2,0,0,12.52,0,8.54,0.0,0,36
SKAN-111,2026-04-09 08:11:09,1082.24,0.42,0.0,6.25,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:11:14,1082.24,0.42,0.0,6.2,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:11:18,1082.24,0.42,0.0,6.19,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:11:22,1082.24,0.42,0.0,6.22,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:11:26,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:11:30,1082.24,0.42,0.0,6.25,0,0,12.52,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:11:34,1082.24,0.42,0.0,6.19,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:11:38,1082.24,0.42,0.0,6.2,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:11:42,1082.24,0.42,0.0,6.13,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:11:46,1082.24,0.42,0.0,6.15,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:11:50,1082.24,0.42,0.0,6.18,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:11:55,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:11:59,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:12:03,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:07,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:11,1082.24,0.42,0.0,6.29,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:15,1082.24,0.42,0.0,6.23,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:12:19,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:23,1082.24,0.42,0.0,6.23,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:27,1082.24,0.42,0.0,6.22,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:32,1082.24,0.42,0.0,6.25,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:12:36,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:40,1082.24,0.42,0.0,6.23,0,0,12.52,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:12:44,1082.24,0.42,0.0,6.23,0,0,13.45,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:12:48,1082.24,0.42,0.0,6.22,0,0,13.45,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:12:52,1082.24,0.42,0.0,6.23,0,0,13.45,0,17.07,0.0,0,36
SKAN-111,2026-04-09 08:12:56,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:00,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:04,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:08,1082.24,0.42,0.0,6.15,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 08:13:13,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:17,1082.24,0.42,0.0,6.19,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 08:13:21,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:25,1082.24,0.42,0.0,6.18,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:29,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 08:13:33,1082.24,0.42,0.0,6.23,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:13:37,1082.24,0.42,0.0,6.22,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:13:41,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:13:45,1082.24,0.42,0.0,6.23,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:13:50,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:13:54,1082.24,0.42,0.0,6.23,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 08:13:58,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:14:02,1082.24,0.42,0.0,6.23,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 08:14:06,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 08:14:10,1082.24,0.42,0.0,6.19,0,0,13.14,0,17.07,0.0,0,36
